AN_LETIVO;CD_UNIDADE_EDUCACAO;NOME_DISTRITO;CD_SETOR;TIPO_ESCOLA;NOME_ESCOLA;DRE;CD_INEP_ESCOLA;SITUACAO_ESCOLA;CD_TURMA;CD_TURNO;DESC_TURNO;CD_SERIE;DESC_SERIE;MODALIDADE;MODALIDADE_SEGMENTO;TURMA_ESCOL;NOME_TURMA;HORA_IN_TURMA;HORA_FIM_TURMA;DESC_PERIODICIDADE_TURMA;CD_ETAPA_ENSINO;DESC_ETAPA_ENSINO;CD_CICLO_ENSINO;CD_TIPO_TURMA;DESC_TIPO_TURMA;CD_TIPO_PROGRAMA;DUR_DIA_TURMA;DUR_SEMAN_TURMA;DUR_SEM_HORA;DUR_SEM_MIN;QTD_DIAS_SEMAN_TURMA;X_SEMANA;SEG;TER;QUA;QUI;SEX;SAB;DOM;CD_ALUNO_SME;ANO_NASC_ALUNO;MES_NASC_ALUNO;IDADE_ALUNO_ANO_CIVIL;IDADE_ALUNO_3103;CD_SEXO;CD_RACA_COR;DESC_RACA_COR;CD_PAIS_NASC;DESC_PAIS_NASC;CD_MUN_NASC;DESC_MUN_NASC;DESC_UF_NASC;NEE_ALT_HAB;DEF__AUTISMO;DEF__SURDEZ_LEVE;DEF__SURDEZ_SEV;DEF__INTELECT;DEF__MULTIPLA;DEF__CEGUEIRA;DEF__BAIXA_VISAO;DEF__SURDO_CEG;DEF__TRANST_DES_INF;DEF__SINDR_ASPER;DEF__SINDR_RETT;DEF__FIS_N_CADEIR;DEF__FIS_CADEIR;DEF__N_POSSUI;CD_MAT;DT_IN_MAT;DT_FIM_MAT;QTD_DIAS_MATR;ANO_IN_MAT;MES_IN_MAT;SITUACAO_MAT;ANO_SIT_MAT;MES_SIT_MAT;SIT_AL_APROV;SIT_AL_REPROV;SIT_AL_ABAND;SIT_AL_CONCL;SIT_AL_TRANSF;SIT_AL_FALEC;SIT_AL_NCOM;SIT_AL_EXCL;SIT_AL_CES;SIT_AL_REMAN;SIT_AL_RECLAS;SIT_AL_ATIVO
2019;307772;LAJEADO;9602;CR.P.CONV   ;ALPS LAJEADO;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35472177.0;ATIVA;2029083;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7103345;2016;8;3;2;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30587141;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308313;SAPOPEMBA;7601;CR.P.CONV   ;GOTA DE ESPERANCA I;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35584812.0;ATIVA;2021928;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104457;2017;8;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31315363;2019-02-12 10:08:04;2019-12-20 00:00:00;312;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400773;JARAGUA;4208;CEI INDIR   ;PIRITUBA;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35563225.0;ATIVA;2022381;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104450;2018;3;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30255870;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306267;GRAJAU;3006;CR.P.CONV   ;A MAO COOPERADORA;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35184494.0;ATIVA;2009578;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104454;2017;3;2;2;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31146556;2019-02-04 00:00:00;2019-02-06 10:32:51;3;2019;2;Transferido;2019;2;0;0;0;0;1;0;0;0;0;0;0;0
2019;307536;FREGUESIA DO O;2903;CR.P.CONV   ;ARCA DA ALIANCA;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35456597.0;ATIVA;2014934;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104462;2017;7;2;1;M;6;NAO DECLARADA;10.0;BRASIL;3550605.0;SAO ROQUE;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31158273;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307475;SAPOPEMBA;7602;CR.P.CONV   ;PASSO A PASSO;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35449726.0;ATIVA;2022081;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104463;2017;2;2;2;M;3;PARDA;10.0;BRASIL;3529401.0;MAUA;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31248557;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306917;FREGUESIA DO O;2907;CR.P.CONV   ;OIKOS;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35376966.0;ATIVA;2012576;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104479;2017;7;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30393659;2019-02-04 00:00:00;2019-02-05 11:56:18;2;2019;2;Transferido;2019;2;0;0;0;0;1;0;0;0;0;0;0;0
2019;308567;CASA VERDE;2101;CR.P.CONV   ;IVANI CATARINA ARANTES FAZENDA, PROFA;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35582505.0;ATIVA;2012639;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104479;2017;7;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31465285;2019-03-27 13:25:07;2019-12-20 00:00:00;269;2019;3;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306301;BRASILANDIA;1104;CR.P.CONV   ;NOSSA SENHORA DAS DORES II;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35182680.0;ATIVA;2011584;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104474;2018;3;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31269374;2019-02-04 16:36:03;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19452;JARAGUA;4209;EMEI        ;MARIA THEREZA FUMAGALLI, PROFA;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35433664.0;ATIVA;1992438;1;MANHA;270;INFANTIL I;PRE;PRE;S;5A;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104475;2015;2;4;4;F;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31258206;2019-02-04 00:00:00;2019-04-06 07:35:21;62;2019;2;Transferido;2019;4;0;0;0;0;1;0;0;0;0;0;0;0
2019;19467;JARAGUA;4209;EMEI        ;THAIS MOTTA DE OLIVEIRA E SILVA RODRIGUES, PROFA.;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35447031.0;ATIVA;1997071;3;TARDE;270;INFANTIL I;PRE;PRE;S;5G;1300;1900;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104475;2015;2;4;4;F;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31900504;2019-08-15 16:43:40;2019-09-05 15:15:22;22;2019;8;Desistente;2019;9;0;0;1;0;0;0;0;0;0;0;0;0
2019;308939;BRASILANDIA;1108;CR.P.CONV   ;ANA NERY;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35005295.0;ATIVA;2012236;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104487;2017;4;2;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31024447;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307366;CIDADE TIRADENTES;2503;CR.P.CONV   ;TURMA DO BALAO MAGICO;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35444893.0;ATIVA;2027513;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104489;2018;3;1;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30576436;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400486;IGUATEMI;3304;CR.P.CONV   ;MEIMEI II;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35059985.0;ATIVA;2025555;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104485;2018;3;1;1;F;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31519908;2019-04-08 13:45:39;2019-12-20 00:00:00;257;2019;4;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400203;JARDIM ANGELA;4301;CEI DIRET   ;PARQUE NOVA SANTO AMARO;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35239124.0;ATIVA;2001981;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104497;2015;9;4;3;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30959077;2019-02-04 00:00:00;2019-07-25 15:11:45;172;2019;2;Vinc Indevido;2019;7;0;0;0;0;0;0;0;1;0;0;0;0
2019;309271;SAPOPEMBA;7601;CR.P.CONV   ;PEQUENOS GENIOS;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35005889.0;ATIVA;2066523;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2G;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104498;2017;11;2;1;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31239791;2019-02-04 00:00:00;2019-12-20 00:00:00;319;2019;2;Rematriculado;2019;12;0;0;0;0;0;0;0;0;0;0;0;1
2019;90492;SANTO AMARO;7102;EMEI        ;BORBA GATO;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35052280.0;ATIVA;1999514;1;MANHA;270;INFANTIL I;PRE;PRE;S;5A;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104490;2014;4;5;4;F;3;PARDA;10.0;BRASIL;3143302.0;MONTES CLAROS;MG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31250652;2019-08-02 15:44:43;2019-12-20 00:00:00;141;2019;8;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;97161;CAMPO LIMPO;1706;EMEI        ;ZULEIKA PEREIRA LEITE, PROFA.;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35095291.0;ATIVA;2000253;1;MANHA;270;INFANTIL I;PRE;PRE;S;5B;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104494;2014;12;5;4;M;3;PARDA;10.0;BRASIL;2611101.0;PETROLINA;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31122110;2019-02-04 00:00:00;2019-04-02 14:07:01;58;2019;2;Transferido;2019;4;0;0;0;0;1;0;0;0;0;0;0;0
2019;19307;CAMPO LIMPO;1706;CEU EMEI    ;LUIZA HELENA FERREIRA, PROFA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35060586.0;ATIVA;2003944;1;MANHA;270;INFANTIL I;PRE;PRE;S;5E;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104494;2014;12;5;4;M;3;PARDA;10.0;BRASIL;2611101.0;PETROLINA;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31489813;2019-04-02 14:07:01;2019-12-20 00:00:00;263;2019;4;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400815;GRAJAU;3008;CEI INDIR   ;JARDIM SAO PEDRO I;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35005109.0;ATIVA;2015504;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2E;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104418;2017;11;2;1;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31055733;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306637;JARDIM SAO LUIS;4604;CEI INDIR   ;JARDIM SANTA EDWIGES;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35184135.0;EXTINTA ;2013179;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104415;2017;12;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31010413;2019-02-04 00:00:00;2019-02-07 09:57:07;4;2019;2;Transferido;2019;2;0;0;0;0;1;0;0;0;0;0;0;0
2019;400866;JARDIM SAO LUIS;4604;CEI INDIR   ;SANTA EDWIGES;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35006096.0;ATIVA;2073205;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104415;2017;12;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31289567;2019-02-07 09:57:07;2019-02-13 08:58:33;7;2019;2;Desistente;2019;2;0;0;1;0;0;0;0;0;0;0;0;0
2019;91189;VILA CURUCA;8405;EMEI        ;JOSE DE ALENCAR;DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL;35052966.0;ATIVA;2023941;3;TARDE;270;INFANTIL I;PRE;PRE;S;5G;1200;1800;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104421;2015;1;4;4;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31103093;2019-02-04 00:00:00;2019-04-02 11:09:44;58;2019;2;Desistente;2019;4;0;0;1;0;0;0;0;0;0;0;0;0
2019;400277;CIDADE TIRADENTES;2506;CEI DIRET   ;MARIELCIA FLORENCIO DE MORAIS, PROFA;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35279286.0;ATIVA;2006426;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;800;1800;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104422;2018;3;1;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31089437;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19220;JARAGUA;4209;EMEF        ;MARIO LAGO;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35271073.0;ATIVA;1985920;5;NOITE;586;EJA BASICA I;EJA;EJA1A4;S;2A;1900;2300;SEMESTRAL INICIO NO 1º SEMESTRE;3.0;EJA ESCOLAS ENSINO FUNDAMENTAL;5.0;1.0;REGULAR;0.0;4.0;20;20.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104439;2000;10;19;18;F;1;BRANCA;10.0;BRASIL;3522208.0;ITAPECERICA DA SERRA;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30908739;2019-02-04 00:00:00;2019-07-05 00:00:00;152;2019;2;Concluido;2019;7;0;1;0;0;0;0;0;0;0;0;0;0
2019;19287;GRAJAU;3013;CEU EMEI    ;NAVEGANTES;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35057733.0;ATIVA;1992649;3;TARDE;270;INFANTIL I;PRE;PRE;S;5G;1300;1900;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104431;2015;3;4;4;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31219701;2019-02-04 00:00:00;2019-12-18 18:25:30;318;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;309285;SAPOPEMBA;7604;CR.P.CONV   ;ESPERANCA E VIDA;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35005926.0;ATIVA;2066626;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104434;2017;1;2;2;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31338819;2019-02-15 13:37:54;2019-12-20 00:00:00;308;2019;2;Rematriculado;2019;12;0;0;0;0;0;0;0;0;0;0;0;1
2019;306935;SAO RAFAEL;7503;CR.P.CONV   ;SONIA MARIA SILVESTRINI DE OLIVEIRA, PROFA;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35391050.0;ATIVA;2017051;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104448;2018;3;1;1;M;2;PRETA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31090921;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306456;JABAQUARA;3805;CR.P.CONV   ;IGUALDADE;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35183568.0;ATIVA;2015042;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104442;2016;12;3;2;F;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31029225;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400764;JOSE BONIFACIO;4703;CEI INDIR   ;CONJUNTO HABITACIONAL ITAQUERA IV;DIRETORIA REGIONAL DE EDUCACAO ITAQUERA;35478404.0;EXTINTA ;2026370;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104444;2018;1;1;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30284727;2019-02-04 00:00:00;2019-05-06 09:26:23;92;2019;2;Falecido;2019;5;0;0;0;0;0;1;0;0;0;0;0;0
2019;308367;CACHOEIRINHA;1302;CR.P.CONV   ;CECILIA MEIRELES;DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA;35578150.0;ATIVA;2011043;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2E;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104445;2018;1;1;1;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30902278;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400810;ITAIM PAULISTA;3610;CEI INDIR   ;TAPAJOS;DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL;35586456.0;ATIVA;2033101;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7104559;2017;7;2;1;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31157900;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
